	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
6777	xgb_classifier	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.52	0.62	0.47	0.0	48.0	14.0	16.0	42.0	0.53	0.8
6778	xgb_classifier	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.89	0.97
6780	xgb_classifier	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.88	0.96
6781	xgb_classifier	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.91	0.97
6782	xgb_classifier	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.4	0.49	0.38	-0.14	34.0	14.0	16.0	56.0	0.4	0.72
6783	xgb_classifier	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.71	0.82	0.5	0.1	203.0	9.0	11.0	77.0	0.71	0.97
6785	xgb_classifier	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.67	0.79	0.51	0.19	188.0	14.0	6.0	92.0	0.73	0.98
6786	xgb_classifier	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.78	0.87	0.5	0.04	229.0	5.0	15.0	51.0	0.69	0.97
6787	xgb_classifier	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.79	0.88	0.5	0.02	233.0	4.0	16.0	47.0	0.51	0.94
6788	xgb_classifier	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.94	0.97	0.53	0.22	280.0	1.0	19.0	0.0	0.84	0.99
6790	xgb_classifier	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.96	0.62	0.27	275.0	4.0	16.0	5.0	0.85	0.99
6791	xgb_classifier	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.81	0.98
6792	xgb_classifier	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.97	0.53	0.14	279.0	1.0	19.0	1.0	0.6	0.95
6793	xgb_classifier	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.71	0.82	0.5	0.1	204.0	9.0	11.0	76.0	0.71	0.97
6795	xgb_classifier	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.67	0.79	0.51	0.19	188.0	14.0	6.0	92.0	0.73	0.98
6796	xgb_classifier	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.78	0.87	0.5	0.04	229.0	5.0	15.0	51.0	0.69	0.97
6797	xgb_classifier	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.79	0.88	0.5	0.02	233.0	4.0	16.0	47.0	0.51	0.94
6798	xgb_classifier	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.94	0.97	0.53	0.22	280.0	1.0	19.0	0.0	0.84	0.99
6800	xgb_classifier	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.96	0.62	0.27	275.0	4.0	16.0	5.0	0.85	0.99
6801	xgb_classifier	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.81	0.98
6802	xgb_classifier	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.97	0.53	0.14	279.0	1.0	19.0	1.0	0.6	0.95
6803	xgb_classifier	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.71	0.82	0.5	0.1	203.0	9.0	11.0	77.0	0.71	0.97
6805	xgb_classifier	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.67	0.79	0.51	0.19	188.0	14.0	6.0	92.0	0.73	0.98
6806	xgb_classifier	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.78	0.87	0.5	0.04	229.0	5.0	15.0	51.0	0.69	0.97
6807	xgb_classifier	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.79	0.88	0.5	0.02	233.0	4.0	16.0	47.0	0.51	0.94
6808	xgb_classifier	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.94	0.97	0.53	0.22	280.0	1.0	19.0	0.0	0.84	0.99
6810	xgb_classifier	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.96	0.62	0.27	275.0	4.0	16.0	5.0	0.85	0.99
6811	xgb_classifier	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.81	0.98
6812	xgb_classifier	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.5}"	0.93	0.97	0.53	0.14	279.0	1.0	19.0	1.0	0.6	0.95
6813	xgb_classifier	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.93	0.98
6815	xgb_classifier	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.94	0.98
6816	xgb_classifier	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.92	0.98
6817	xgb_classifier	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.73	0.84	0.52	0.1	84.0	4.0	26.0	6.0	0.48	0.78
6818	xgb_classifier	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.9	0.96
6820	xgb_classifier	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.89	0.96
6821	xgb_classifier	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.88	0.96
6822	xgb_classifier	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.71	0.83	0.41	-0.12	85.0	0.0	30.0	5.0	0.45	0.76
6823	xgb_classifier	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.93	0.98
6825	xgb_classifier	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.94	0.98
6826	xgb_classifier	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.92	0.98
6827	xgb_classifier	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.73	0.84	0.52	0.1	84.0	4.0	26.0	6.0	0.48	0.78
6828	xgb_classifier	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.9	0.96
6830	xgb_classifier	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.89	0.96
6831	xgb_classifier	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.88	0.96
6832	xgb_classifier	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.71	0.83	0.41	-0.12	85.0	0.0	30.0	5.0	0.45	0.76
6833	xgb_classifier	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.93	0.98
6835	xgb_classifier	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.94	0.98
6836	xgb_classifier	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.92	0.98
6837	xgb_classifier	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.73	0.84	0.52	0.1	84.0	4.0	26.0	6.0	0.48	0.78
6838	xgb_classifier	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.9	0.96
6840	xgb_classifier	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.89	0.96
6841	xgb_classifier	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.88	0.96
6842	xgb_classifier	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.71	0.83	0.41	-0.12	85.0	0.0	30.0	5.0	0.45	0.76
6843	xgb_classifier	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.86	0.92	0.56	0.12	253.0	5.0	15.0	27.0	0.73	0.98
6845	xgb_classifier	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.7	0.97
6846	xgb_classifier	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.87	0.93	0.53	0.07	259.0	3.0	17.0	21.0	0.7	0.97
6847	xgb_classifier	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.53	0.94
6848	xgb_classifier	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.83	0.99
6850	xgb_classifier	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
6851	xgb_classifier	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.83	0.99
6852	xgb_classifier	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.59	0.95
6853	xgb_classifier	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.86	0.92	0.56	0.12	253.0	5.0	15.0	27.0	0.73	0.98
6855	xgb_classifier	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.7	0.97
6856	xgb_classifier	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.87	0.93	0.53	0.07	259.0	3.0	17.0	21.0	0.7	0.97
6857	xgb_classifier	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.53	0.94
6858	xgb_classifier	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.83	0.99
6860	xgb_classifier	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
